YOUR_DECISION	exact_literal	review_priority	suggested_decision	adjudication_note	current_master_path	claude_b1_status	chatgpt_candidate	scanner_occurrences	scanner_model_count	representative_parent_bones	representative_hierarchies	representative_models	claude_reason	chatgpt_original_reason	YOUR_NOTES
	AnalHook	HUMAN REVIEW — NONCONSENSUS / ONE-STUDY RETRIEVAL	EXCLUDE	Claude and frozen ChatGPT independently agreed.	groupFile/Other	EXCLUDE	NO	1	1			analhook.mdl	External inserted prop/toy object (a hook, likely a BDSM prop), not the character's own anatomy.		
	Anus.Ring	HUMAN REVIEW — NONCONSENSUS / ONE-STUDY RETRIEVAL	EXCLUDE	Claude and frozen ChatGPT independently agreed.	groupFile/Body Morphs	EXCLUDE	NO	2	1	parent=ValveBiped.Bip01_Genitals model=bodypiercings.mdl hits=2/2		bodypiercings.mdl	Body-jewelry/piercing accessory (ring, chain, barbell, or necklace) attached near anatomy, not the anatomy itself.		
	AnusRing	HUMAN REVIEW — NONCONSENSUS / ONE-STUDY RETRIEVAL	EXCLUDE	Claude and frozen ChatGPT independently agreed.	groupFile/Clothing	EXCLUDE	NO	1	1			outfit_goth.mdl	Body-jewelry/piercing accessory (ring, chain, barbell, or necklace) attached near anatomy, not the anatomy itself.		
INCLUDE	Asshool_1	HUMAN REVIEW — NONCONSENSUS / ONE-STUDY RETRIEVAL	INCLUDE_SEXUAL_BONES	ChatGPT-only Scanner-supported retrieval missed by Claude B0/B1. Direct Scanner hierarchy/name evidence supports sexual structural anatomy.			YES	1	1	Bip01_Pelvis	rot > Bip01_Pelvis > Asshool_1	kultiran.mdl		explicit sexual/anogenital anatomical BONE name	
INCLUDE	Asshool_2	HUMAN REVIEW — NONCONSENSUS / ONE-STUDY RETRIEVAL	INCLUDE_SEXUAL_BONES	ChatGPT-only Scanner-supported retrieval missed by Claude B0/B1. Direct Scanner hierarchy/name evidence supports sexual structural anatomy.			YES	1	1	Bip01_Pelvis	rot > Bip01_Pelvis > Asshool_2	kultiran.mdl		explicit sexual/anogenital anatomical BONE name	
INCLUDE	Asshool_3	HUMAN REVIEW — NONCONSENSUS / ONE-STUDY RETRIEVAL	INCLUDE_SEXUAL_BONES	ChatGPT-only Scanner-supported retrieval missed by Claude B0/B1. Direct Scanner hierarchy/name evidence supports sexual structural anatomy.			YES	1	1	Bip01_Pelvis	rot > Bip01_Pelvis > Asshool_3	kultiran.mdl		explicit sexual/anogenital anatomical BONE name	
INCLUDE	Asshool_4	HUMAN REVIEW — NONCONSENSUS / ONE-STUDY RETRIEVAL	INCLUDE_SEXUAL_BONES	ChatGPT-only Scanner-supported retrieval missed by Claude B0/B1. Direct Scanner hierarchy/name evidence supports sexual structural anatomy.			YES	1	1	Bip01_Pelvis	rot > Bip01_Pelvis > Asshool_4	kultiran.mdl		explicit sexual/anogenital anatomical BONE name	
INCLUDE	Asshool_5	HUMAN REVIEW — NONCONSENSUS / ONE-STUDY RETRIEVAL	INCLUDE_SEXUAL_BONES	ChatGPT-only Scanner-supported retrieval missed by Claude B0/B1. Direct Scanner hierarchy/name evidence supports sexual structural anatomy.			YES	1	1	Bip01_Pelvis	rot > Bip01_Pelvis > Asshool_5	kultiran.mdl		explicit sexual/anogenital anatomical BONE name	
INCLUDE	Asshool_6	HUMAN REVIEW — NONCONSENSUS / ONE-STUDY RETRIEVAL	INCLUDE_SEXUAL_BONES	ChatGPT-only Scanner-supported retrieval missed by Claude B0/B1. Direct Scanner hierarchy/name evidence supports sexual structural anatomy.			YES	1	1	Bip01_Pelvis	rot > Bip01_Pelvis > Asshool_6	kultiran.mdl		explicit sexual/anogenital anatomical BONE name	
INCLUDE	Asshool_7	HUMAN REVIEW — NONCONSENSUS / ONE-STUDY RETRIEVAL	INCLUDE_SEXUAL_BONES	ChatGPT-only Scanner-supported retrieval missed by Claude B0/B1. Direct Scanner hierarchy/name evidence supports sexual structural anatomy.			YES	1	1	Bip01_Pelvis	rot > Bip01_Pelvis > Asshool_7	kultiran.mdl		explicit sexual/anogenital anatomical BONE name	
INCLUDE	Asshool_8	HUMAN REVIEW — NONCONSENSUS / ONE-STUDY RETRIEVAL	INCLUDE_SEXUAL_BONES	ChatGPT-only Scanner-supported retrieval missed by Claude B0/B1. Direct Scanner hierarchy/name evidence supports sexual structural anatomy.			YES	1	1	Bip01_Pelvis	rot > Bip01_Pelvis > Asshool_8	kultiran.mdl		explicit sexual/anogenital anatomical BONE name	
	Ball	HUMAN REVIEW — NONCONSENSUS / ONE-STUDY RETRIEVAL	INCLUDE_SEXUAL_BONES	Exact literal has one Scanner BONE occurrence, directly under pelvis on a model that also carries a genital chain; Ball1 football is a different exact literal/family.	groupFile/Body Morphs	HUMAN_REVIEW	NO	1	1			naruto_uzumaki.mdl	Bare, maximally generic literal 'Ball' (Body Morphs, model naruto_uzumaki.mdl) with zero structural evidence of its own; the sibling literal 'Ball1' in this same cluster was traced to model 'football_ball.mdl' -- confirming the token 'Ball' genuinely collides with ordinary non-anatomical prop/ball objects elsewhere in the corpus, not merely testicle anatomy.		
	Base	HUMAN REVIEW — NONCONSENSUS / ONE-STUDY RETRIEVAL	EXCLUDE	Exact literal collides across many unrelated models; only a small minority are penile contexts.	groupFile/Body	HUMAN_REVIEW	NO	36	36	parent=PenisRoot model=bill.mdl hits=1/36		human05.mdl; bill.mdl; bra.mdl	Generic single-word literal appearing across 36 different models; Parent Bone is 'PenisRoot' in only 1 of 36 occurrences, 'bone hand'/'root'/'Root' in 4 more, and blank (top-level) in the remaining 31 -- a clear multi-model semantic inconsistency.		
	bikini breast left	HUMAN REVIEW — NONCONSENSUS / ONE-STUDY RETRIEVAL	EXCLUDE	Claude and frozen ChatGPT independently agreed.	groupFile/Clothing	EXCLUDE	NO	3	3			blaziken cel-shaded.mdl; blaziken.mdl; lopunny.mdl	Clothing structure (bikini top), currently correctly filed in Clothing; anatomy word is incidental to the garment name.		
	bikini breast right	HUMAN REVIEW — NONCONSENSUS / ONE-STUDY RETRIEVAL	EXCLUDE	Claude and frozen ChatGPT independently agreed.	groupFile/Clothing	EXCLUDE	NO	3	3			blaziken cel-shaded.mdl; blaziken.mdl; lopunny.mdl	Clothing structure (bikini top), currently correctly filed in Clothing; anatomy word is incidental to the garment name.		
	bip_breast_piercing_l	HUMAN REVIEW — NONCONSENSUS / ONE-STUDY RETRIEVAL	EXCLUDE	Claude and frozen ChatGPT independently agreed.	groupFile/Clothing	EXCLUDE	NO	2	1	parent=bip_breast_nipple_l model=mia.mdl hits=2/2		mia.mdl	Body-jewelry/piercing accessory (ring, chain, barbell, or necklace) attached near anatomy, not the anatomy itself.		
	bip_breast_piercing_r	HUMAN REVIEW — NONCONSENSUS / ONE-STUDY RETRIEVAL	EXCLUDE	Claude and frozen ChatGPT independently agreed.	groupFile/Clothing	EXCLUDE	NO	2	1	parent=bip_breast_nipple_r model=mia.mdl hits=2/2		mia.mdl	Body-jewelry/piercing accessory (ring, chain, barbell, or necklace) attached near anatomy, not the anatomy itself.		
INCLUDE	bulbus_L	HUMAN REVIEW — NONCONSENSUS / ONE-STUDY RETRIEVAL	INCLUDE_SEXUAL_BONES	ChatGPT-only Scanner-supported retrieval missed by Claude B0/B1. Direct Scanner hierarchy/name evidence supports sexual structural anatomy.			YES	1	1	Penis_2	rootGround > rootTrans > bip_pelvis > Penis_base > Penis_0 > Penis_1 > Penis_2 > bulbus_L	red_xiii.mdl		direct structural sexual/anogenital bone; manually resolved from name/chain evidence	
INCLUDE	Bulbus_LEFT	HUMAN REVIEW — NONCONSENSUS / ONE-STUDY RETRIEVAL	INCLUDE_SEXUAL_BONES	Structural/lexical evidence supports sexual anatomy; Claude found a candidate my first retrieval missed.	groupFile/Body Morphs	INCLUDE_SEXUAL_BONES	NO	1	1	parent=P_02 model=canine_penis_v1.mdl hits=1/1		canine_penis_v1.mdl	structurally confirmed member of an accepted anatomy chain (parent=P_02 model=canine_penis_v1.mdl hits=1/1)		
INCLUDE	bulbus_R	HUMAN REVIEW — NONCONSENSUS / ONE-STUDY RETRIEVAL	INCLUDE_SEXUAL_BONES	ChatGPT-only Scanner-supported retrieval missed by Claude B0/B1. Direct Scanner hierarchy/name evidence supports sexual structural anatomy.			YES	1	1	Penis_2	rootGround > rootTrans > bip_pelvis > Penis_base > Penis_0 > Penis_1 > Penis_2 > bulbus_R	red_xiii.mdl		direct structural sexual/anogenital bone; manually resolved from name/chain evidence	
INCLUDE	Bulbus_RIGHT	HUMAN REVIEW — NONCONSENSUS / ONE-STUDY RETRIEVAL	INCLUDE_SEXUAL_BONES	Structural/lexical evidence supports sexual anatomy; Claude found a candidate my first retrieval missed.	groupFile/Body Morphs	INCLUDE_SEXUAL_BONES	NO	1	1	parent=P_02 model=canine_penis_v1.mdl hits=1/1		canine_penis_v1.mdl	structurally confirmed member of an accepted anatomy chain (parent=P_02 model=canine_penis_v1.mdl hits=1/1)		
	BustN	HUMAN REVIEW — NONCONSENSUS / ONE-STUDY RETRIEVAL	EXCLUDE	Upper-torso “bust” node: children are shoulders, wings, and neck; not breast anatomy.	groupFile/Body Morphs	INCLUDE_SEXUAL_BONES	NO	1	1			ssbb_ridley.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): bust)		
	butt armor left	HUMAN REVIEW — NONCONSENSUS / ONE-STUDY RETRIEVAL	EXCLUDE	Claude and frozen ChatGPT independently agreed.	groupFile/Clothing	EXCLUDE	NO	1	1			alien_enforcer.mdl	Armor/clothing structure, currently correctly filed in Clothing.		
	butt armor right	HUMAN REVIEW — NONCONSENSUS / ONE-STUDY RETRIEVAL	EXCLUDE	Claude and frozen ChatGPT independently agreed.	groupFile/Clothing	EXCLUDE	NO	1	1			alien_enforcer.mdl	Armor/clothing structure, currently correctly filed in Clothing.		
	buttPlug	HUMAN REVIEW — NONCONSENSUS / ONE-STUDY RETRIEVAL	EXCLUDE	Claude and frozen ChatGPT independently agreed.	groupFile/Other	EXCLUDE	NO	1	1			gardevoir buttplug.mdl	External inserted prop/toy object, not the character's own anatomy.		
INCLUDE	Butts	HUMAN REVIEW — NONCONSENSUS / ONE-STUDY RETRIEVAL	INCLUDE_SEXUAL_BONES	ChatGPT-only Scanner-supported retrieval missed by Claude B0/B1. Direct Scanner hierarchy/name evidence supports sexual structural anatomy.			YES	1	1	ValveBiped.Bip01_Pelvis	Root Ground > ValveBiped.Bip01_Pelvis > Butts	candy cane.mdl		explicit sexual/anogenital anatomical BONE name	
INCLUDE	canin_pen_2	HUMAN REVIEW — NONCONSENSUS / ONE-STUDY RETRIEVAL	INCLUDE_SEXUAL_BONES	Structural/lexical evidence supports sexual anatomy; Claude found a candidate my first retrieval missed.	groupFile/Body	INCLUDE_SEXUAL_BONES	NO	6	4	parent=canin_pen_1 model=canine_penis.mdl hits=6/6		canine_penis.mdl; canine_penis_noballs.mdl; canine_penis_chadflexes.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): pen); structurally confirmed member of an accepted anatomy chain (parent=canin_pen_1 model=canine_penis.mdl hits=6/6)		
INCLUDE	canin_pen_6	HUMAN REVIEW — NONCONSENSUS / ONE-STUDY RETRIEVAL	INCLUDE_SEXUAL_BONES	Structural/lexical evidence supports sexual anatomy; Claude found a candidate my first retrieval missed.	groupFile/Body	INCLUDE_SEXUAL_BONES	NO	6	4	parent=canin_pen_5 model=canine_penis.mdl hits=6/6		canine_penis.mdl; canine_penis_noballs.mdl; canine_penis_chadflexes.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): pen); structurally confirmed member of an accepted anatomy chain (parent=canin_pen_5 model=canine_penis.mdl hits=6/6)		
INCLUDE	chesnut_skin	HUMAN REVIEW — NONCONSENSUS / ONE-STUDY RETRIEVAL	INCLUDE_SEXUAL_BONES	ChatGPT-only Scanner-supported retrieval missed by Claude B0/B1. Direct Scanner hierarchy/name evidence supports sexual structural anatomy.			YES	1	1	clitoral_glans	bip_pelvis > bip_hip > lower_body_d > clitoral_glans > chesnut_skin	blake_volume4.mdl		direct structural sexual/anogenital bone; manually resolved from name/chain evidence	
INCLUDE	chestnut	HUMAN REVIEW — NONCONSENSUS / ONE-STUDY RETRIEVAL	INCLUDE_SEXUAL_BONES	ChatGPT-only Scanner-supported retrieval missed by Claude B0/B1. Direct Scanner hierarchy/name evidence supports sexual structural anatomy.			YES	1	1	clitoral_glans	bip_pelvis > bip_hip > lower_body_d > clitoral_glans > chestnut	blake_volume4.mdl		direct structural sexual/anogenital bone; manually resolved from name/chain evidence	
	CockRing.Scrotum	HUMAN REVIEW — NONCONSENSUS / ONE-STUDY RETRIEVAL	EXCLUDE	Claude and frozen ChatGPT independently agreed.	groupFile/Clothing	EXCLUDE	NO	1	1	parent=CockRoot model=raven_futa.mdl hits=1/1		raven_futa.mdl	Body-jewelry/piercing accessory (ring, chain, barbell, or necklace) attached near anatomy, not the anatomy itself.		
	CockRing.Tip	HUMAN REVIEW — NONCONSENSUS / ONE-STUDY RETRIEVAL	EXCLUDE	Claude and frozen ChatGPT independently agreed.	groupFile/Clothing	EXCLUDE	NO	1	1			raven_futa.mdl	Body-jewelry/piercing accessory (ring, chain, barbell, or necklace) attached near anatomy, not the anatomy itself.		
	Crotch.Front	HUMAN REVIEW — NONCONSENSUS / ONE-STUDY RETRIEVAL	EXCLUDE	Only Scanner occurrence is outfit_bikini01.mdl; these are bikini/outfit crotch bones, not character anatomy.	groupFile/Body	INCLUDE_SEXUAL_BONES	NO	1	1			outfit_bikini01.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): crotch)		
	Crotch.Middle	HUMAN REVIEW — NONCONSENSUS / ONE-STUDY RETRIEVAL	EXCLUDE	Only Scanner occurrence is outfit_bikini01.mdl; these are bikini/outfit crotch bones, not character anatomy.	groupFile/Body	INCLUDE_SEXUAL_BONES	NO	1	1			outfit_bikini01.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): crotch); naming-family match to an already-accepted Sexual Bones literal (NAMING_FAMILY_COMPOUND:crotch)		
	Crotch.Rear	HUMAN REVIEW — NONCONSENSUS / ONE-STUDY RETRIEVAL	EXCLUDE	Only Scanner occurrence is outfit_bikini01.mdl; these are bikini/outfit crotch bones, not character anatomy.	groupFile/Body	INCLUDE_SEXUAL_BONES	NO	1	1			outfit_bikini01.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): crotch)		
INCLUDE	Dong_Root	HUMAN REVIEW — NONCONSENSUS / ONE-STUDY RETRIEVAL	INCLUDE_SEXUAL_BONES	Structural/lexical evidence supports sexual anatomy; Claude found a candidate my first retrieval missed.	groupFile/Body Morphs	INCLUDE_SEXUAL_BONES	NO	1	1			mr_train.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): dong); naming-family match to an already-accepted Sexual Bones literal (NAMING_FAMILY_COMPOUND:dong)		
INCLUDE	Flap3.L	HUMAN REVIEW — NONCONSENSUS / ONE-STUDY RETRIEVAL	INCLUDE_SEXUAL_BONES	ChatGPT-only Scanner-supported retrieval missed by Claude B0/B1. Direct Scanner hierarchy/name evidence supports sexual structural anatomy.			YES	1	1	Flap2.L	bip_pelvis > bip_spine_0 > bip_spine_1 > Boob.L > Flap2.L > Flap3.L	meowscarada.mdl		direct structural sexual/anogenital bone; manually resolved from name/chain evidence	
INCLUDE	Flap3.R	HUMAN REVIEW — NONCONSENSUS / ONE-STUDY RETRIEVAL	INCLUDE_SEXUAL_BONES	ChatGPT-only Scanner-supported retrieval missed by Claude B0/B1. Direct Scanner hierarchy/name evidence supports sexual structural anatomy.			YES	1	1	Flap2.R	bip_pelvis > bip_spine_0 > bip_spine_1 > Boob.R > Flap2.R > Flap3.R	meowscarada.mdl		direct structural sexual/anogenital bone; manually resolved from name/chain evidence	
INCLUDE	Flap4.L	HUMAN REVIEW — NONCONSENSUS / ONE-STUDY RETRIEVAL	INCLUDE_SEXUAL_BONES	ChatGPT-only Scanner-supported retrieval missed by Claude B0/B1. Direct Scanner hierarchy/name evidence supports sexual structural anatomy.			YES	1	1	Flap3.L	bip_pelvis > bip_spine_0 > bip_spine_1 > Boob.L > Flap2.L > Flap3.L > Flap4.L	meowscarada.mdl		direct structural sexual/anogenital bone; manually resolved from name/chain evidence	
INCLUDE	Flap4.R	HUMAN REVIEW — NONCONSENSUS / ONE-STUDY RETRIEVAL	INCLUDE_SEXUAL_BONES	ChatGPT-only Scanner-supported retrieval missed by Claude B0/B1. Direct Scanner hierarchy/name evidence supports sexual structural anatomy.			YES	1	1	Flap3.R	bip_pelvis > bip_spine_0 > bip_spine_1 > Boob.R > Flap2.R > Flap3.R > Flap4.R	meowscarada.mdl		direct structural sexual/anogenital bone; manually resolved from name/chain evidence	
	Flm-ArmA-Crotch	HUMAN REVIEW — NONCONSENSUS / ONE-STUDY RETRIEVAL	EXCLUDE	Claude and frozen ChatGPT independently agreed.	groupFile/Body	EXCLUDE	NO	1	1			flame_princess_armor.mdl	Armor plate over the crotch (ArmA-prefixed armor-set naming convention, matches sibling Flm-ArmA-Breast/butt-armor clusters), not the character's own anatomy.		
	Flm-ArmA-CrotchE	HUMAN REVIEW — NONCONSENSUS / ONE-STUDY RETRIEVAL	EXCLUDE	Claude and frozen ChatGPT independently agreed.	groupFile/Body	EXCLUDE	NO	1	1			flame_princess_armor.mdl	Armor plate over the crotch (ArmA-prefixed armor-set naming convention, matches sibling Flm-ArmA-Breast/butt-armor clusters), not the character's own anatomy.		
