exact_literal	ascii_fold	provenance	current_master_path	final_master_path	decision_basis	human_review_status	casefold_carryalong	source_artifact
bip_hiptwist1_L	bip_hiptwist1_l	CURRENT_RIGHELPERS_CONTAMINATION	groupFile/RigHelpers	groupFile/Helpers	Pass 1C/1D/1E/1F settled decision (RigHelpers contamination repair)	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
bip_hiptwist1_R	bip_hiptwist1_r	CURRENT_RIGHELPERS_CONTAMINATION	groupFile/RigHelpers	groupFile/Helpers	Pass 1C/1D/1E/1F settled decision (RigHelpers contamination repair)	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
bip_hiptwist2_L	bip_hiptwist2_l	CURRENT_RIGHELPERS_CONTAMINATION	groupFile/RigHelpers	groupFile/Helpers	Pass 1C/1D/1E/1F settled decision (RigHelpers contamination repair)	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
bip_hiptwist2_R	bip_hiptwist2_r	CURRENT_RIGHELPERS_CONTAMINATION	groupFile/RigHelpers	groupFile/Helpers	Pass 1C/1D/1E/1F settled decision (RigHelpers contamination repair)	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
bip_lowerchest	bip_lowerchest	CURRENT_RIGHELPERS_CONTAMINATION	groupFile/RigHelpers	groupFile/Helpers	Pass 1C/1D/1E/1F settled decision (RigHelpers contamination repair)	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
bip_neck_01	bip_neck_01	CURRENT_RIGHELPERS_CONTAMINATION	groupFile/RigHelpers	groupFile/Helpers	Pass 1C/1D/1E/1F settled decision (RigHelpers contamination repair)	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
bip_neck_bend	bip_neck_bend	CURRENT_RIGHELPERS_CONTAMINATION	groupFile/RigHelpers	groupFile/Helpers	Pass 1C/1D/1E/1F settled decision (RigHelpers contamination repair)	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
bip_neck_helper_1_L	bip_neck_helper_1_l	CURRENT_RIGHELPERS_CONTAMINATION	groupFile/RigHelpers	groupFile/Helpers	Pass 1C/1D/1E/1F settled decision (RigHelpers contamination repair)	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
bip_neck_helper_1_R	bip_neck_helper_1_r	CURRENT_RIGHELPERS_CONTAMINATION	groupFile/RigHelpers	groupFile/Helpers	Pass 1C/1D/1E/1F settled decision (RigHelpers contamination repair)	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
bip_neck_helper_2_L	bip_neck_helper_2_l	CURRENT_RIGHELPERS_CONTAMINATION	groupFile/RigHelpers	groupFile/Helpers	Pass 1C/1D/1E/1F settled decision (RigHelpers contamination repair)	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
bip_neck_helper_2_R	bip_neck_helper_2_r	CURRENT_RIGHELPERS_CONTAMINATION	groupFile/RigHelpers	groupFile/Helpers	Pass 1C/1D/1E/1F settled decision (RigHelpers contamination repair)	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
bip_neck_Twist	bip_neck_twist	CURRENT_RIGHELPERS_CONTAMINATION	groupFile/RigHelpers	groupFile/Helpers	Pass 1C/1D/1E/1F settled decision (RigHelpers contamination repair)	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
bip_neckTwist	bip_necktwist	CURRENT_RIGHELPERS_CONTAMINATION	groupFile/RigHelpers	groupFile/Helpers	Pass 1C/1D/1E/1F settled decision (RigHelpers contamination repair)	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
bip_pelvis twist	bip_pelvis twist	CURRENT_RIGHELPERS_CONTAMINATION	groupFile/RigHelpers	groupFile/Helpers	Pass 1C/1D/1E/1F settled decision (RigHelpers contamination repair)	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
bip_spine_0_bend	bip_spine_0_bend	CURRENT_RIGHELPERS_CONTAMINATION	groupFile/RigHelpers	groupFile/Helpers	Pass 1C/1D/1E/1F settled decision (RigHelpers contamination repair)	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
bip_spine_0_def	bip_spine_0_def	CURRENT_RIGHELPERS_CONTAMINATION	groupFile/RigHelpers	groupFile/Helpers	Pass 1C/1D/1E/1F settled decision (RigHelpers contamination repair)	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
bip_spine_0_twist	bip_spine_0_twist	CURRENT_RIGHELPERS_CONTAMINATION	groupFile/RigHelpers	groupFile/Helpers	Pass 1C/1D/1E/1F settled decision (RigHelpers contamination repair)	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
bip_spine_1_bend	bip_spine_1_bend	CURRENT_RIGHELPERS_CONTAMINATION	groupFile/RigHelpers	groupFile/Helpers	Pass 1C/1D/1E/1F settled decision (RigHelpers contamination repair)	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
bip_spine_1_def	bip_spine_1_def	CURRENT_RIGHELPERS_CONTAMINATION	groupFile/RigHelpers	groupFile/Helpers	Pass 1C/1D/1E/1F settled decision (RigHelpers contamination repair)	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
bip_spine_1_twist	bip_spine_1_twist	CURRENT_RIGHELPERS_CONTAMINATION	groupFile/RigHelpers	groupFile/Helpers	Pass 1C/1D/1E/1F settled decision (RigHelpers contamination repair)	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
bip_spine_2_def	bip_spine_2_def	CURRENT_RIGHELPERS_CONTAMINATION	groupFile/RigHelpers	groupFile/Helpers	Pass 1C/1D/1E/1F settled decision (RigHelpers contamination repair)	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
bip_spine_2_twist	bip_spine_2_twist	CURRENT_RIGHELPERS_CONTAMINATION	groupFile/RigHelpers	groupFile/Helpers	Pass 1C/1D/1E/1F settled decision (RigHelpers contamination repair)	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
bip_spine_bend_0	bip_spine_bend_0	CURRENT_RIGHELPERS_CONTAMINATION	groupFile/RigHelpers	groupFile/Helpers	Pass 1C/1D/1E/1F settled decision (RigHelpers contamination repair)	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
bip_spine_bend_1	bip_spine_bend_1	CURRENT_RIGHELPERS_CONTAMINATION	groupFile/RigHelpers	groupFile/Helpers	Pass 1C/1D/1E/1F settled decision (RigHelpers contamination repair)	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
bip_spine_bend_fix	bip_spine_bend_fix	CURRENT_RIGHELPERS_CONTAMINATION	groupFile/RigHelpers	groupFile/Helpers	Pass 1C/1D/1E/1F settled decision (RigHelpers contamination repair)	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
bip_spineTwist_0	bip_spinetwist_0	CURRENT_RIGHELPERS_CONTAMINATION	groupFile/RigHelpers	groupFile/Helpers	Pass 1C/1D/1E/1F settled decision (RigHelpers contamination repair)	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
bip_spineTwist_1	bip_spinetwist_1	CURRENT_RIGHELPERS_CONTAMINATION	groupFile/RigHelpers	groupFile/Helpers	Pass 1C/1D/1E/1F settled decision (RigHelpers contamination repair)	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
bip_spineTwist_2	bip_spinetwist_2	CURRENT_RIGHELPERS_CONTAMINATION	groupFile/RigHelpers	groupFile/Helpers	Pass 1C/1D/1E/1F settled decision (RigHelpers contamination repair)	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
bip_spineTwist_3	bip_spinetwist_3	CURRENT_RIGHELPERS_CONTAMINATION	groupFile/RigHelpers	groupFile/Helpers	Pass 1C/1D/1E/1F settled decision (RigHelpers contamination repair)	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
bip_spineTwist_4	bip_spinetwist_4	CURRENT_RIGHELPERS_CONTAMINATION	groupFile/RigHelpers	groupFile/Helpers	Pass 1C/1D/1E/1F settled decision (RigHelpers contamination repair)	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
bip_spineTwist_5	bip_spinetwist_5	CURRENT_RIGHELPERS_CONTAMINATION	groupFile/RigHelpers	groupFile/Helpers	Pass 1C/1D/1E/1F settled decision (RigHelpers contamination repair)	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
bip_spineTwist_6	bip_spinetwist_6	CURRENT_RIGHELPERS_CONTAMINATION	groupFile/RigHelpers	groupFile/Helpers	Pass 1C/1D/1E/1F settled decision (RigHelpers contamination repair)	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
bip_spineTwist_7	bip_spinetwist_7	CURRENT_RIGHELPERS_CONTAMINATION	groupFile/RigHelpers	groupFile/Helpers	Pass 1C/1D/1E/1F settled decision (RigHelpers contamination repair)	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
bip_spineTwist_8	bip_spinetwist_8	CURRENT_RIGHELPERS_CONTAMINATION	groupFile/RigHelpers	groupFile/Helpers	Pass 1C/1D/1E/1F settled decision (RigHelpers contamination repair)	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
bip_spineTwist_9	bip_spinetwist_9	CURRENT_RIGHELPERS_CONTAMINATION	groupFile/RigHelpers	groupFile/Helpers	Pass 1C/1D/1E/1F settled decision (RigHelpers contamination repair)	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
bip_upperchest	bip_upperchest	CURRENT_RIGHELPERS_CONTAMINATION	groupFile/RigHelpers	groupFile/Helpers	Pass 1C/1D/1E/1F settled decision (RigHelpers contamination repair)	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
braceL	bracel	CURRENT_RIGHELPERS_CONTAMINATION	groupFile/RigHelpers	groupFile/Helpers	Pass 1C/1D/1E/1F settled decision (RigHelpers contamination repair)	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
braceLB	bracelb	CURRENT_RIGHELPERS_CONTAMINATION	groupFile/RigHelpers	groupFile/Helpers	Pass 1C/1D/1E/1F settled decision (RigHelpers contamination repair)	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
braceR	bracer	CURRENT_RIGHELPERS_CONTAMINATION	groupFile/RigHelpers	groupFile/Helpers	Pass 1C/1D/1E/1F settled decision (RigHelpers contamination repair)	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
braceRB	bracerb	CURRENT_RIGHELPERS_CONTAMINATION	groupFile/RigHelpers	groupFile/Helpers	Pass 1C/1D/1E/1F settled decision (RigHelpers contamination repair)	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
c_neck_01.x	c_neck_01.x	CURRENT_RIGHELPERS_CONTAMINATION	groupFile/RigHelpers	groupFile/Helpers	Pass 1C/1D/1E/1F settled decision (RigHelpers contamination repair)	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
c_spine_00_bend.x	c_spine_00_bend.x	CURRENT_RIGHELPERS_CONTAMINATION	groupFile/RigHelpers	groupFile/Helpers	Pass 1C/1D/1E/1F settled decision (RigHelpers contamination repair)	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
c_spine_0_bend.x	c_spine_0_bend.x	CURRENT_RIGHELPERS_CONTAMINATION	groupFile/RigHelpers	groupFile/Helpers	Pass 1C/1D/1E/1F settled decision (RigHelpers contamination repair)	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
c_spine_01_bend.x	c_spine_01_bend.x	CURRENT_RIGHELPERS_CONTAMINATION	groupFile/RigHelpers	groupFile/Helpers	Pass 1C/1D/1E/1F settled decision (RigHelpers contamination repair)	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
c_spine_1_bend.x	c_spine_1_bend.x	CURRENT_RIGHELPERS_CONTAMINATION	groupFile/RigHelpers	groupFile/Helpers	Pass 1C/1D/1E/1F settled decision (RigHelpers contamination repair)	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
c_spine_02_bend.x	c_spine_02_bend.x	CURRENT_RIGHELPERS_CONTAMINATION	groupFile/RigHelpers	groupFile/Helpers	Pass 1C/1D/1E/1F settled decision (RigHelpers contamination repair)	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
c_spine_2_bend.x	c_spine_2_bend.x	CURRENT_RIGHELPERS_CONTAMINATION	groupFile/RigHelpers	groupFile/Helpers	Pass 1C/1D/1E/1F settled decision (RigHelpers contamination repair)	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
c_spine_03_bend.x	c_spine_03_bend.x	CURRENT_RIGHELPERS_CONTAMINATION	groupFile/RigHelpers	groupFile/Helpers	Pass 1C/1D/1E/1F settled decision (RigHelpers contamination repair)	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
c_spine_3_bend.x	c_spine_3_bend.x	CURRENT_RIGHELPERS_CONTAMINATION	groupFile/RigHelpers	groupFile/Helpers	Pass 1C/1D/1E/1F settled decision (RigHelpers contamination repair)	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
c_spine_04_bend.x	c_spine_04_bend.x	CURRENT_RIGHELPERS_CONTAMINATION	groupFile/RigHelpers	groupFile/Helpers	Pass 1C/1D/1E/1F settled decision (RigHelpers contamination repair)	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
c_spine_4_bend.x	c_spine_4_bend.x	CURRENT_RIGHELPERS_CONTAMINATION	groupFile/RigHelpers	groupFile/Helpers	Pass 1C/1D/1E/1F settled decision (RigHelpers contamination repair)	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
c_spine_05_bend.x	c_spine_05_bend.x	CURRENT_RIGHELPERS_CONTAMINATION	groupFile/RigHelpers	groupFile/Helpers	Pass 1C/1D/1E/1F settled decision (RigHelpers contamination repair)	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
c_spine_5_bend.x	c_spine_5_bend.x	CURRENT_RIGHELPERS_CONTAMINATION	groupFile/RigHelpers	groupFile/Helpers	Pass 1C/1D/1E/1F settled decision (RigHelpers contamination repair)	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
c_spine_06_bend.x	c_spine_06_bend.x	CURRENT_RIGHELPERS_CONTAMINATION	groupFile/RigHelpers	groupFile/Helpers	Pass 1C/1D/1E/1F settled decision (RigHelpers contamination repair)	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
c_spine_6_bend.x	c_spine_6_bend.x	CURRENT_RIGHELPERS_CONTAMINATION	groupFile/RigHelpers	groupFile/Helpers	Pass 1C/1D/1E/1F settled decision (RigHelpers contamination repair)	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
c_spine_07_bend.x	c_spine_07_bend.x	CURRENT_RIGHELPERS_CONTAMINATION	groupFile/RigHelpers	groupFile/Helpers	Pass 1C/1D/1E/1F settled decision (RigHelpers contamination repair)	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
c_spine_7_bend.x	c_spine_7_bend.x	CURRENT_RIGHELPERS_CONTAMINATION	groupFile/RigHelpers	groupFile/Helpers	Pass 1C/1D/1E/1F settled decision (RigHelpers contamination repair)	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
c_spine_08_bend.x	c_spine_08_bend.x	CURRENT_RIGHELPERS_CONTAMINATION	groupFile/RigHelpers	groupFile/Helpers	Pass 1C/1D/1E/1F settled decision (RigHelpers contamination repair)	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
c_spine_8_bend.x	c_spine_8_bend.x	CURRENT_RIGHELPERS_CONTAMINATION	groupFile/RigHelpers	groupFile/Helpers	Pass 1C/1D/1E/1F settled decision (RigHelpers contamination repair)	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
c_spine_09_bend.x	c_spine_09_bend.x	CURRENT_RIGHELPERS_CONTAMINATION	groupFile/RigHelpers	groupFile/Helpers	Pass 1C/1D/1E/1F settled decision (RigHelpers contamination repair)	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
c_spine_9_bend.x	c_spine_9_bend.x	CURRENT_RIGHELPERS_CONTAMINATION	groupFile/RigHelpers	groupFile/Helpers	Pass 1C/1D/1E/1F settled decision (RigHelpers contamination repair)	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
c_spine_10_bend.x	c_spine_10_bend.x	CURRENT_RIGHELPERS_CONTAMINATION	groupFile/RigHelpers	groupFile/Helpers	Pass 1C/1D/1E/1F settled decision (RigHelpers contamination repair)	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
c_subneck_1.x	c_subneck_1.x	CURRENT_RIGHELPERS_CONTAMINATION	groupFile/RigHelpers	groupFile/Helpers	Pass 1C/1D/1E/1F settled decision (RigHelpers contamination repair)	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
ca_slot00	ca_slot00	CURRENT_RIGHELPERS_CONTAMINATION	groupFile/RigHelpers	groupFile/Helpers	Pass 1C/1D/1E/1F settled decision (RigHelpers contamination repair)	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
ca_slot01	ca_slot01	CURRENT_RIGHELPERS_CONTAMINATION	groupFile/RigHelpers	groupFile/Helpers	Pass 1C/1D/1E/1F settled decision (RigHelpers contamination repair)	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
ca_slot05	ca_slot05	CURRENT_RIGHELPERS_CONTAMINATION	groupFile/RigHelpers	groupFile/Helpers	Pass 1C/1D/1E/1F settled decision (RigHelpers contamination repair)	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
CC_Base_FacialBone	cc_base_facialbone	CURRENT_RIGHELPERS_CONTAMINATION	groupFile/RigHelpers	groupFile/Face	Pass 1C/1D/1E/1F settled decision (RigHelpers contamination repair)	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
Center/Adjustment	center/adjustment	CURRENT_RIGHELPERS_CONTAMINATION	groupFile/RigHelpers	groupFile/Helpers	Pass 1C/1D/1E/1F settled decision (RigHelpers contamination repair)	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
cf_J_FaceUp_tz	cf_j_faceup_tz	CURRENT_RIGHELPERS_CONTAMINATION	groupFile/RigHelpers	groupFile/Helpers	Pass 1C/1D/1E/1F settled decision (RigHelpers contamination repair)	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
cf_s_head	cf_s_head	CURRENT_RIGHELPERS_CONTAMINATION	groupFile/RigHelpers	groupFile/Helpers	Pass 1C/1D/1E/1F settled decision (RigHelpers contamination repair)	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
cf_s_neck	cf_s_neck	CURRENT_RIGHELPERS_CONTAMINATION	groupFile/RigHelpers	groupFile/Helpers	Pass 1C/1D/1E/1F settled decision (RigHelpers contamination repair)	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
cf_s_spine01	cf_s_spine01	CURRENT_RIGHELPERS_CONTAMINATION	groupFile/RigHelpers	groupFile/Helpers	Pass 1C/1D/1E/1F settled decision (RigHelpers contamination repair)	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
cf_s_spine02	cf_s_spine02	CURRENT_RIGHELPERS_CONTAMINATION	groupFile/RigHelpers	groupFile/Helpers	Pass 1C/1D/1E/1F settled decision (RigHelpers contamination repair)	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
cf_s_spine03	cf_s_spine03	CURRENT_RIGHELPERS_CONTAMINATION	groupFile/RigHelpers	groupFile/Helpers	Pass 1C/1D/1E/1F settled decision (RigHelpers contamination repair)	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
cf_s_waist01	cf_s_waist01	CURRENT_RIGHELPERS_CONTAMINATION	groupFile/RigHelpers	groupFile/Helpers	Pass 1C/1D/1E/1F settled decision (RigHelpers contamination repair)	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
cf_s_waist02	cf_s_waist02	CURRENT_RIGHELPERS_CONTAMINATION	groupFile/RigHelpers	groupFile/Helpers	Pass 1C/1D/1E/1F settled decision (RigHelpers contamination repair)	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
chest_helper1	chest_helper1	CURRENT_RIGHELPERS_CONTAMINATION	groupFile/RigHelpers	groupFile/Helpers	Pass 1C/1D/1E/1F settled decision (RigHelpers contamination repair)	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
chest_helper2	chest_helper2	CURRENT_RIGHELPERS_CONTAMINATION	groupFile/RigHelpers	groupFile/Helpers	Pass 1C/1D/1E/1F settled decision (RigHelpers contamination repair)	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
Chest_Shaper_1	chest_shaper_1	CURRENT_RIGHELPERS_CONTAMINATION	groupFile/RigHelpers	groupFile/Helpers	Pass 1C/1D/1E/1F settled decision (RigHelpers contamination repair)	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
Chest_Shaper_2	chest_shaper_2	CURRENT_RIGHELPERS_CONTAMINATION	groupFile/RigHelpers	groupFile/Helpers	Pass 1C/1D/1E/1F settled decision (RigHelpers contamination repair)	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
Chest_Shaper_3	chest_shaper_3	CURRENT_RIGHELPERS_CONTAMINATION	groupFile/RigHelpers	groupFile/Helpers	Pass 1C/1D/1E/1F settled decision (RigHelpers contamination repair)	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
chestbraceL	chestbracel	CURRENT_RIGHELPERS_CONTAMINATION	groupFile/RigHelpers	groupFile/Helpers	Pass 1C/1D/1E/1F settled decision (RigHelpers contamination repair)	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
chestbraceLD	chestbraceld	CURRENT_RIGHELPERS_CONTAMINATION	groupFile/RigHelpers	groupFile/Helpers	Pass 1C/1D/1E/1F settled decision (RigHelpers contamination repair)	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
chestbraceR	chestbracer	CURRENT_RIGHELPERS_CONTAMINATION	groupFile/RigHelpers	groupFile/Helpers	Pass 1C/1D/1E/1F settled decision (RigHelpers contamination repair)	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
chestbraceRD	chestbracerd	CURRENT_RIGHELPERS_CONTAMINATION	groupFile/RigHelpers	groupFile/Helpers	Pass 1C/1D/1E/1F settled decision (RigHelpers contamination repair)	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
