origin_population	current_master_path	exact_literal	ascii_fold_key	source_bucket	chatgpt_decision	claude_decision	joint_status	user_decision	final_decision
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	Hole10	hole10	groupFile > Body Shape Controls > Shared or Ambiguous	FLEX	FLEX	CONSENSUS_FLEX	BONE	BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	Hole11	hole11	groupFile > Body Shape Controls > Shared or Ambiguous	FLEX	FLEX	CONSENSUS_FLEX	BONE	BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	Hole12	hole12	groupFile > Body Shape Controls > Shared or Ambiguous	FLEX	FLEX	CONSENSUS_FLEX	BONE	BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	Hole13	hole13	groupFile > Body Shape Controls > Shared or Ambiguous	FLEX	FLEX	CONSENSUS_FLEX	BONE	BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	Hole14	hole14	groupFile > Body Shape Controls > Shared or Ambiguous	FLEX	FLEX	CONSENSUS_FLEX	BONE	BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	Hole15	hole15	groupFile > Body Shape Controls > Shared or Ambiguous	FLEX	FLEX	CONSENSUS_FLEX	BONE	BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	Hole16	hole16	groupFile > Body Shape Controls > Shared or Ambiguous	FLEX	FLEX	CONSENSUS_FLEX	BONE	BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	Hole17	hole17	groupFile > Body Shape Controls > Shared or Ambiguous	FLEX	FLEX	CONSENSUS_FLEX	BONE	BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	Hole18	hole18	groupFile > Body Shape Controls > Shared or Ambiguous	FLEX	FLEX	CONSENSUS_FLEX	BONE	BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	Hole19	hole19	groupFile > Body Shape Controls > Shared or Ambiguous	FLEX	FLEX	CONSENSUS_FLEX	BONE	BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	Hole2	hole2	groupFile > Body Shape Controls > Shared or Ambiguous	FLEX	FLEX	CONSENSUS_FLEX	BONE	BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	Hole20	hole20	groupFile > Body Shape Controls > Shared or Ambiguous	FLEX	FLEX	CONSENSUS_FLEX	BONE	BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	Hole3	hole3	groupFile > Body Shape Controls > Shared or Ambiguous	FLEX	FLEX	CONSENSUS_FLEX	BONE	BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	Hole4	hole4	groupFile > Body Shape Controls > Shared or Ambiguous	FLEX	FLEX	CONSENSUS_FLEX	BONE	BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	Hole5	hole5	groupFile > Body Shape Controls > Shared or Ambiguous	FLEX	FLEX	CONSENSUS_FLEX	BONE	BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	Hole6	hole6	groupFile > Body Shape Controls > Shared or Ambiguous	FLEX	FLEX	CONSENSUS_FLEX	BONE	BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	Hole7	hole7	groupFile > Body Shape Controls > Shared or Ambiguous	FLEX	FLEX	CONSENSUS_FLEX	BONE	BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	Hole8	hole8	groupFile > Body Shape Controls > Shared or Ambiguous	FLEX	FLEX	CONSENSUS_FLEX	BONE	BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	Hole9	hole9	groupFile > Body Shape Controls > Shared or Ambiguous	FLEX	FLEX	CONSENSUS_FLEX	BONE	BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	HoleOpen	holeopen	groupFile > Body Shape Controls > Shared or Ambiguous ;; groupFile > Body Shape Controls > Special Parts	FLEX	FLEX	CONSENSUS_FLEX	FLEX	FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	HorseFit	horsefit	groupFile > Body Shape Controls > Special Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	HumanSheath	humansheath	groupFile > Body Shape Controls > Special Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	HumanUrethra	humanurethra	groupFile > Body Shape Controls > Shared or Ambiguous	FLEX	FLEX	CONSENSUS_FLEX		FLEX
TRUE_SOURCE_ABSENT	groupFile/Body Morphs	J_Sec_L_Bust1	j_sec_l_bust1	(none -- true source absent)	BONE	BONE	CONSENSUS_BONE		BONE
TRUE_SOURCE_ABSENT	groupFile/Body Morphs	J_Sec_L_Bust2	j_sec_l_bust2	(none -- true source absent)	BONE	BONE	CONSENSUS_BONE		BONE
TRUE_SOURCE_ABSENT	groupFile/Body Morphs	J_Sec_R_Bust1	j_sec_r_bust1	(none -- true source absent)	BONE	BONE	CONSENSUS_BONE		BONE
TRUE_SOURCE_ABSENT	groupFile/Body Morphs	J_Sec_R_Bust2	j_sec_r_bust2	(none -- true source absent)	BONE	BONE	CONSENSUS_BONE		BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	Knot Left	knot left	groupFile > Body Shape Controls > Special Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	Knot Right	knot right	groupFile > Body Shape Controls > Special Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	Knot move b	knot move b	groupFile > Body Shape Controls > Special Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	Knot move f	knot move f	groupFile > Body Shape Controls > Special Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	KnotDrool1	knotdrool1	groupFile > Body Shape Controls > Special Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	KnotDrool2	knotdrool2	groupFile > Body Shape Controls > Special Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	KnotDrool3	knotdrool3	groupFile > Body Shape Controls > Special Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	KnotDrool4	knotdrool4	groupFile > Body Shape Controls > Special Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	KnotKissL	knotkissl	groupFile > Body Shape Controls > Special Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	KnotKissR	knotkissr	groupFile > Body Shape Controls > Special Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	KnotNegL	knotnegl	groupFile > Body Shape Controls > Special Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	KnotNegR	knotnegr	groupFile > Body Shape Controls > Special Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	KnotPosL	knotposl	groupFile > Body Shape Controls > Special Parts	FLEX	FLEX	CONSENSUS_FLEX	BONE	BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	KnotPosR	knotposr	groupFile > Body Shape Controls > Special Parts	FLEX	FLEX	CONSENSUS_FLEX	BONE	BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	Knot_Bone	knot_bone	groupFile > Body Shape Controls > Special Parts	BONE	BONE	CONSENSUS_BONE		BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	LargerKnot	largerknot	groupFile > Body Shape Controls > Special Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	LargerOpeneing	largeropeneing	groupFile > Body Shape Controls > Shared or Ambiguous	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	LargerOpening	largeropening	groupFile > Body Shape Controls > Shared or Ambiguous	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	LargerSpikes	largerspikes	groupFile > Body Shape Controls > Special Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	LargerUrethraEnhancer	largerurethraenhancer	groupFile > Body Shape Controls > Shared or Ambiguous	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	LessBase	lessbase	groupFile > Body Shape Controls > Special Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	LessFutaCover	lessfutacover	groupFile > Body Shape Controls > Special Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	MUrethra0	murethra0	groupFile > Body Shape Controls > Shared or Ambiguous	FLEX	FLEX	CONSENSUS_FLEX	FLEX	FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	MUrethra1	murethra1	groupFile > Body Shape Controls > Shared or Ambiguous	FLEX	FLEX	CONSENSUS_FLEX	FLEX	FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	MUrethra2	murethra2	groupFile > Body Shape Controls > Shared or Ambiguous	FLEX	FLEX	CONSENSUS_FLEX	FLEX	FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	MUrethra3	murethra3	groupFile > Body Shape Controls > Shared or Ambiguous	FLEX	FLEX	CONSENSUS_FLEX	FLEX	FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	MUrethra4	murethra4	groupFile > Body Shape Controls > Shared or Ambiguous	FLEX	FLEX	CONSENSUS_FLEX	FLEX	FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	MUrethra5	murethra5	groupFile > Body Shape Controls > Shared or Ambiguous	FLEX	FLEX	CONSENSUS_FLEX	FLEX	FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	MUrethra6	murethra6	groupFile > Body Shape Controls > Shared or Ambiguous	FLEX	FLEX	CONSENSUS_FLEX	FLEX	FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	MUrethra7	murethra7	groupFile > Body Shape Controls > Shared or Ambiguous	FLEX	FLEX	CONSENSUS_FLEX	FLEX	FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	MUrethra8	murethra8	groupFile > Body Shape Controls > Shared or Ambiguous	FLEX	FLEX	CONSENSUS_FLEX	FLEX	FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	MUrethra9	murethra9	groupFile > Body Shape Controls > Shared or Ambiguous	FLEX	FLEX	CONSENSUS_FLEX	FLEX	FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	Medial-Ring-BW	medial-ring-bw	groupFile > Body Shape Controls > Special Parts	BONE	FLEX	DISAGREEMENT	BONE	BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	Medial-Ring-FW	medial-ring-fw	groupFile > Body Shape Controls > Special Parts	BONE	FLEX	DISAGREEMENT	BONE	BONE
TRUE_SOURCE_ABSENT	groupFile/Body Morphs	NutsRaiseRotateOut	nutsraiserotateout	(none -- true source absent)	FLEX	UNCLEAR	DISAGREEMENT	FLEX	FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	OAShapeSmallerBase	oashapesmallerbase	groupFile > Body Shape Controls > Special Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	OAShapeSmallerKnot	oashapesmallerknot	groupFile > Body Shape Controls > Special Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	Onahole Door	onahole door	groupFile > Body Shape Controls > Special Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	Onahole Door 	onahole door 	groupFile > Body Shape Controls > Special Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	Onahole Expand	onahole expand	groupFile > Body Shape Controls > Special Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	Onahole Open	onahole open	groupFile > Body Shape Controls > Special Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	Onahole Pull	onahole pull	groupFile > Body Shape Controls > Special Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	Onahole Push	onahole push	groupFile > Body Shape Controls > Special Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	OpenUrethra	openurethra	groupFile > Body Shape Controls > Shared or Ambiguous	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	OpenUrethra2	openurethra2	groupFile > Body Shape Controls > Shared or Ambiguous	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	Orifice	orifice	groupFile > Body Shape Controls > Shared or Ambiguous	FLEX	FLEX	CONSENSUS_FLEX	BONE	BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	Orifice2	orifice2	groupFile > Body Shape Controls > Shared or Ambiguous	FLEX	FLEX	CONSENSUS_FLEX	BONE	BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	Orifice3	orifice3	groupFile > Body Shape Controls > Shared or Ambiguous	FLEX	FLEX	CONSENSUS_FLEX	BONE	BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	Orifice4	orifice4	groupFile > Body Shape Controls > Shared or Ambiguous	FLEX	FLEX	CONSENSUS_FLEX	BONE	BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	OrizaFit	orizafit	groupFile > Body Shape Controls > Special Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	PBMGensUrethraDepth	pbmgensurethradepth	groupFile > Body Shape Controls > Shared or Ambiguous	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	PBMGensUrethraOpen	pbmgensurethraopen	groupFile > Body Shape Controls > Shared or Ambiguous	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	PBMUrethraDepth	pbmurethradepth	groupFile > Body Shape Controls > Shared or Ambiguous	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	PBMUrethraOpen	pbmurethraopen	groupFile > Body Shape Controls > Shared or Ambiguous	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	PPDrool1	ppdrool1	groupFile > Body Shape Controls > Special Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	PPDrool2	ppdrool2	groupFile > Body Shape Controls > Special Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	PPDrool3	ppdrool3	groupFile > Body Shape Controls > Special Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
TRUE_SOURCE_ABSENT	groupFile/Body Morphs	PayzuryCHEST	payzurychest	(none -- true source absent)	FLEX	UNCLEAR	DISAGREEMENT	FLEX	FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	Perineum	perineum	groupFile > Body Shape Controls > Shared or Ambiguous	UNCLEAR	FLEX	DISAGREEMENT	BONE	BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	PlumpBase	plumpbase	groupFile > Body Shape Controls > Special Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	PuffySheath	puffysheath	groupFile > Body Shape Controls > Special Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	PulseUrethra.009	pulseurethra.009	groupFile > Body Shape Controls > Shared or Ambiguous	FLEX	FLEX	CONSENSUS_FLEX	FLEX	FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	PulseUrethra.010	pulseurethra.010	groupFile > Body Shape Controls > Shared or Ambiguous	FLEX	FLEX	CONSENSUS_FLEX	FLEX	FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	Rear Sheath	rear sheath	groupFile > Body Shape Controls > Special Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	SNmale	snmale	groupFile > Body Shape Controls > Special Parts	FLEX	UNCLEAR	DISAGREEMENT	FLEX	FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	Sheath In/Out	sheath in/out	groupFile > Body Shape Controls > Special Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	Sheath Retract	sheath retract	groupFile > Body Shape Controls > Special Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	Sheath-Pull	sheath-pull	groupFile > Body Shape Controls > Special Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	Sheath-Push	sheath-push	groupFile > Body Shape Controls > Special Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	SheathDown	sheathdown	groupFile > Body Shape Controls > Special Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	SheathNoShrink	sheathnoshrink	groupFile > Body Shape Controls > Special Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	SheathOpen	sheathopen	groupFile > Body Shape Controls > Special Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	SheathUp	sheathup	groupFile > Body Shape Controls > Special Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	SheatheBack	sheatheback	groupFile > Body Shape Controls > Special Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	SheatheFront	sheathefront	groupFile > Body Shape Controls > Special Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	SheatheFull	sheathefull	groupFile > Body Shape Controls > Special Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	SheethClose	sheethclose	groupFile > Body Shape Controls > Special Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	SleaveClose	sleaveclose	groupFile > Body Shape Controls > Special Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	SleavePush	sleavepush	groupFile > Body Shape Controls > Special Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	SleaveUp	sleaveup	groupFile > Body Shape Controls > Special Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	Sleeve_00	sleeve_00	groupFile > Body Shape Controls > Special Parts	FLEX	FLEX	CONSENSUS_FLEX	BONE	BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	Sleeve_01	sleeve_01	groupFile > Body Shape Controls > Special Parts	FLEX	FLEX	CONSENSUS_FLEX	BONE	BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	Sleeve_02	sleeve_02	groupFile > Body Shape Controls > Special Parts	FLEX	FLEX	CONSENSUS_FLEX	BONE	BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	Sleeve_02.001	sleeve_02.001	groupFile > Body Shape Controls > Special Parts	FLEX	FLEX	CONSENSUS_FLEX	BONE	BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	Sleeve_03	sleeve_03	groupFile > Body Shape Controls > Special Parts	FLEX	FLEX	CONSENSUS_FLEX	BONE	BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	Sleeve_04	sleeve_04	groupFile > Body Shape Controls > Special Parts	FLEX	FLEX	CONSENSUS_FLEX	BONE	BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	Sleeve_05	sleeve_05	groupFile > Body Shape Controls > Special Parts	FLEX	FLEX	CONSENSUS_FLEX	BONE	BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	Sleeve_06	sleeve_06	groupFile > Body Shape Controls > Special Parts	FLEX	FLEX	CONSENSUS_FLEX	BONE	BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	Sleeve_07	sleeve_07	groupFile > Body Shape Controls > Special Parts	FLEX	FLEX	CONSENSUS_FLEX	BONE	BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	Sleeve_08	sleeve_08	groupFile > Body Shape Controls > Special Parts	FLEX	FLEX	CONSENSUS_FLEX	BONE	BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	Sleeve_09	sleeve_09	groupFile > Body Shape Controls > Special Parts	FLEX	FLEX	CONSENSUS_FLEX	BONE	BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	Sleeve_10	sleeve_10	groupFile > Body Shape Controls > Special Parts	FLEX	FLEX	CONSENSUS_FLEX	BONE	BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	SmallerKnot	smallerknot	groupFile > Body Shape Controls > Special Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	Socksmale	socksmale	groupFile > Body Shape Controls > Special Parts	FLEX	UNCLEAR	DISAGREEMENT	FLEX	FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	SpikesFlatten	spikesflatten	groupFile > Body Shape Controls > Special Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	SpreadL	spreadl	groupFile > Body Shape Controls > Shared or Ambiguous	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	SpreadR	spreadr	groupFile > Body Shape Controls > Shared or Ambiguous	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	Squeeze.00	squeeze.00	groupFile > Body Shape Controls > Shared or Ambiguous	FLEX	FLEX	CONSENSUS_FLEX	FLEX	FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	Squeeze.01	squeeze.01	groupFile > Body Shape Controls > Shared or Ambiguous	FLEX	FLEX	CONSENSUS_FLEX	FLEX	FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	Squeeze.02	squeeze.02	groupFile > Body Shape Controls > Shared or Ambiguous	FLEX	FLEX	CONSENSUS_FLEX	FLEX	FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	Squeeze.03	squeeze.03	groupFile > Body Shape Controls > Shared or Ambiguous	FLEX	FLEX	CONSENSUS_FLEX	FLEX	FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	Squeeze.04	squeeze.04	groupFile > Body Shape Controls > Shared or Ambiguous	FLEX	FLEX	CONSENSUS_FLEX	FLEX	FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	Squeeze.05	squeeze.05	groupFile > Body Shape Controls > Shared or Ambiguous	FLEX	FLEX	CONSENSUS_FLEX	FLEX	FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	Squeeze.06	squeeze.06	groupFile > Body Shape Controls > Shared or Ambiguous	FLEX	FLEX	CONSENSUS_FLEX	FLEX	FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	Squeeze.07	squeeze.07	groupFile > Body Shape Controls > Shared or Ambiguous	FLEX	FLEX	CONSENSUS_FLEX	FLEX	FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	Squeeze.08	squeeze.08	groupFile > Body Shape Controls > Shared or Ambiguous	FLEX	FLEX	CONSENSUS_FLEX	FLEX	FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	Squeeze.09	squeeze.09	groupFile > Body Shape Controls > Shared or Ambiguous	FLEX	FLEX	CONSENSUS_FLEX	FLEX	FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	Squeeze.10	squeeze.10	groupFile > Body Shape Controls > Shared or Ambiguous	FLEX	FLEX	CONSENSUS_FLEX	FLEX	FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	Squeeze.11	squeeze.11	groupFile > Body Shape Controls > Shared or Ambiguous	FLEX	FLEX	CONSENSUS_FLEX	FLEX	FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	Squeeze.12	squeeze.12	groupFile > Body Shape Controls > Shared or Ambiguous	FLEX	FLEX	CONSENSUS_FLEX	FLEX	FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	Squeeze.13	squeeze.13	groupFile > Body Shape Controls > Shared or Ambiguous	FLEX	FLEX	CONSENSUS_FLEX	FLEX	FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	Squeeze.14	squeeze.14	groupFile > Body Shape Controls > Shared or Ambiguous	FLEX	FLEX	CONSENSUS_FLEX	FLEX	FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	Squeeze.15	squeeze.15	groupFile > Body Shape Controls > Shared or Ambiguous	FLEX	FLEX	CONSENSUS_FLEX	FLEX	FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	SuppFlattened	suppflattened	groupFile > Body Shape Controls > Special Parts	FLEX	FLEX	CONSENSUS_FLEX	FLEX	FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Body Morphs	SuppLowered	supplowered	groupFile > Body Shape Controls > Special Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
