exact_literal	fold_key	family_size	scanner_occurrence_count	source_model_count	representative_source_models	scanner_lines	literal_length	contains_digits	numeric_suffix	lr_marker	separator_structure	very_short	repeated_internal_token	technical_marker_tokens	leading_token_heuristic
anus-extreme-forward-out	anus-extreme-forward-out	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	665	24	False	False	False	hyphen	False	False		anus
anus-open-m	anus-open-m	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	20741	11	False	False	False	hyphen	False	False		anus
Anus.Ring	anus.ring	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	4203	9	False	False	False	dot	False	False		Anus
Anus/Vag Open Big DP Corr	anus/vag open big dp corr	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	4204	25	False	False	False	space	False	False		Anus
Anus/Vag Open DP Corr	anus/vag open dp corr	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	4205	21	False	False	False	space	False	False		Anus
Anus_Close	anus_close	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	9587	10	False	False	False	underscore	False	False		Anus
anus_open_big	anus_open_big	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	6961	13	False	False	False	underscore	False	False		anus
anus_open_left	anus_open_left	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	666	14	False	False	True	underscore	False	False		anus
anus_open_middle	anus_open_middle	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	839	16	False	False	False	underscore	False	False		anus
ANUS_OPEN_PULL_OUT	anus_open_pull_out	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	9530	18	False	False	False	underscore	False	False		ANUS
anus_open_right	anus_open_right	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	667	15	False	False	True	underscore	False	False		anus
anus_open_small	anus_open_small	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	20742	15	False	False	False	underscore	False	False		anus
anus_pull	anus_pull	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	20743	9	False	False	False	underscore	False	False		anus
anus_tighten	anus_tighten	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	20744	12	False	False	False	underscore	False	False		anus
AnusDown	anusdown	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	9575	8	False	False	False	none	False	False		AnusDown
AnusGapeOut	anusgapeout	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	9576	11	False	False	False	none	False	False		AnusGapeOut
AnusGone	anusgone	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	4206	8	False	False	False	none	False	False		AnusGone
AnusGrip	anusgrip	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	9577	8	False	False	False	none	False	False		AnusGrip
AnusLeft	anusleft	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	9578	8	False	False	False	none	False	False		AnusLeft
AnusOpenBE	anusopenbe	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	9579	10	False	False	False	none	False	False		AnusOpenBE
AnusOpenE	anusopene	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	9580	9	False	False	False	none	False	False		AnusOpenE
AnusOpenEX	anusopenex	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	9581	10	False	False	False	none	False	False		AnusOpenEX
AnusOpenSuitExposed	anusopensuitexposed	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	9582	19	False	False	False	none	False	False		AnusOpenSuitExposed
AnusOpenSuitExposedTorn	anusopensuitexposedtorn	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	9583	23	False	False	False	none	False	False		AnusOpenSuitExposedTorn
AnusPucker	anuspucker	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	9584	10	False	False	False	none	False	False		AnusPucker
AnusRight	anusright	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	9585	9	False	False	False	none	False	False		AnusRight
AnusUp	anusup	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	9586	6	False	False	False	none	False	False		AnusUp
Anuswink	anuswink	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	9588	8	False	False	False	none	False	False		Anuswink
AO2AWidth	ao2awidth	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	4170	9	True	False	False	none	False	False		AO
Apron  d1	apron  d1	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	9589	9	True	True	False	space	False	False		Apron
Apron  d2	apron  d2	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	9590	9	True	True	False	space	False	False		Apron
Apron a1	apron a1	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	9591	8	True	True	False	space	False	False		Apron
Apron a2	apron a2	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	9592	8	True	True	False	space	False	False		Apron
Apron a3	apron a3	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	9593	8	True	True	False	space	False	False		Apron
Apron b1	apron b1	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	9594	8	True	True	False	space	False	False		Apron
Apron b2	apron b2	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	9595	8	True	True	False	space	False	False		Apron
Apron b3	apron b3	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	9596	8	True	True	False	space	False	False		Apron
Apron c1	apron c1	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	9597	8	True	True	False	space	False	False		Apron
Apron c2	apron c2	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	9598	8	True	True	False	space	False	False		Apron
Apron c3	apron c3	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	9599	8	True	True	False	space	False	False		Apron
Apron d3	apron d3	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	9600	8	True	True	False	space	False	False		Apron
Apron e1	apron e1	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	9601	8	True	True	False	space	False	False		Apron
Apron e2	apron e2	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	9602	8	True	True	False	space	False	False		Apron
Apron e3	apron e3	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	9603	8	True	True	False	space	False	False		Apron
Apron f1	apron f1	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	9604	8	True	True	False	space	False	False		Apron
Apron f2	apron f2	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	9605	8	True	True	False	space	False	False		Apron
Apron f3	apron f3	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	9606	8	True	True	False	space	False	False		Apron
Apron.001	apron.001	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	9607	9	True	True	False	dot	False	False		Apron
Apron.002	apron.002	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	9608	9	True	True	False	dot	False	False		Apron
Arch_056_1	arch_056_1	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	9609	10	True	True	False	underscore	False	False		Arch
Areola Adjust	areola adjust	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	545	13	False	False	False	space	False	False		Areola
areola_diameter	areola_diameter	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	20745	15	False	False	False	underscore	False	False		areola
Areola_large	areola_large	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	4209	12	False	False	False	underscore	False	False		Areola
areola_shrink	areola_shrink	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	6963	13	False	False	False	underscore	False	False		areola
AreolaAdjust	areolaadjust	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	4208	12	False	False	False	none	False	False		AreolaAdjust
AreolaLarger	areolalarger	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	9610	12	False	False	False	none	False	False		AreolaLarger
AreolaPlump	areolaplump	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	9611	11	False	False	False	none	False	False		AreolaPlump
AreolaSmaller	areolasmaller	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	9612	13	False	False	False	none	False	False		AreolaSmaller
arm	arm	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	20746	3	False	False	False	none	True	False		arm
arm cape left shoulder 1	arm cape left shoulder 1	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	20747	24	True	True	True	space	False	False		arm
arm cape left shoulder 2	arm cape left shoulder 2	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	20748	24	True	True	True	space	False	False		arm
arm cape right shoulder 1	arm cape right shoulder 1	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	20749	25	True	True	True	space	False	False		arm
arm cape right shoulder 2	arm cape right shoulder 2	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	20750	25	True	True	True	space	False	False		arm
Arm Left Adjuster	arm left adjuster	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	9613	17	False	False	True	space	False	False		Arm
arm left arm twist 1	arm left arm twist 1	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	20751	20	True	True	True	space	False	True	twist	arm
arm left arm twist 2	arm left arm twist 2	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	20752	20	True	True	True	space	False	True	twist	arm
arm left arm twist a	arm left arm twist a	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	20753	20	False	False	True	space	False	True	twist	arm
arm left arm twist b	arm left arm twist b	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	20754	20	False	False	True	space	False	True	twist	arm
arm left bicep	arm left bicep	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	6964	14	False	False	True	space	False	False		arm
arm left bracelet 01	arm left bracelet 01	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	20755	20	True	True	True	space	False	False		arm
arm left bracelet 02	arm left bracelet 02	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	20756	20	True	True	True	space	False	False		arm
arm left bracelet 03	arm left bracelet 03	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	20757	20	True	True	True	space	False	False		arm
Arm Left Carpal	arm left carpal	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	9614	15	False	False	True	space	False	False		Arm
arm left cloth 1a	arm left cloth 1a	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	20758	17	True	False	True	space	False	False		arm
arm left cloth 1b	arm left cloth 1b	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	20759	17	True	False	True	space	False	False		arm
arm left cloth 1c	arm left cloth 1c	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	20760	17	True	False	True	space	False	False		arm
arm left cloth 2a	arm left cloth 2a	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	20761	17	True	False	True	space	False	False		arm
arm left cloth 2b	arm left cloth 2b	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	20762	17	True	False	True	space	False	False		arm
arm left cloth 2c	arm left cloth 2c	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	20763	17	True	False	True	space	False	False		arm
arm left cloth 3a	arm left cloth 3a	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	20764	17	True	False	True	space	False	False		arm
arm left cloth 3b	arm left cloth 3b	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	20765	17	True	False	True	space	False	False		arm
arm left cloth 3c	arm left cloth 3c	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	20766	17	True	False	True	space	False	False		arm
arm left elbow adj.	arm left elbow adj.	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	6965	19	False	False	True	space+dot	False	False		arm
arm left elbow adj. 1	arm left elbow adj. 1	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	20767	21	True	True	True	space+dot	False	False		arm
arm left elbow adj. 2	arm left elbow adj. 2	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	20768	21	True	True	True	space+dot	False	False		arm
arm left elbow adj. 3	arm left elbow adj. 3	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	20769	21	True	True	True	space+dot	False	False		arm
arm left elbow adj. 4	arm left elbow adj. 4	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	20770	21	True	True	True	space+dot	False	False		arm
arm left elbow adjust a	arm left elbow adjust a	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	20771	23	False	False	True	space	False	False		arm
arm left elbow adjust b	arm left elbow adjust b	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	20772	23	False	False	True	space	False	False		arm
arm left elbow ctr 1	arm left elbow ctr 1	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	20773	20	True	True	True	space	False	False		arm
arm left elbow ctr 2	arm left elbow ctr 2	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	20774	20	True	True	True	space	False	False		arm
arm left elbow ctr1	arm left elbow ctr1	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	20775	19	True	True	True	space	False	False		arm
arm left elbow ctr3	arm left elbow ctr3	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	20776	19	True	True	True	space	False	False		arm
