fold_key	exact_spellings	old_path	new_path	decision	provenance	short_reason
bip_hlp_el.001	bip_hlp_el.001	groupFile/Arms	groupFile/Arms	REMAINED_UNSIDED	PRE_PHASE2_EXISTING	genuinely unsided or no reliable side marker found
bip_hlp_upper	bip_hlp_upper	groupFile/Arms	groupFile/Arms	REMAINED_UNSIDED	PRE_PHASE2_EXISTING	genuinely unsided or no reliable side marker found
bip_hlp_upper.001	bip_hlp_upper.001	groupFile/Arms	groupFile/Arms	REMAINED_UNSIDED	PRE_PHASE2_EXISTING	genuinely unsided or no reliable side marker found
bip_shoulder_helper	bip_Shoulder_helper	groupFile/Arms	groupFile/Arms	REMAINED_UNSIDED	PRE_PHASE2_EXISTING	genuinely unsided or no reliable side marker found
bip_wrist_helper	bip_wrist_helper	groupFile/Arms	groupFile/Arms	REMAINED_UNSIDED	PRE_PHASE2_EXISTING	genuinely unsided or no reliable side marker found
collarbookbackikl1	CollarBookBackIKL1	groupFile/Arms	groupFile/Arms	DEFERRED_UNCLEAR	PRE_PHASE2_EXISTING	No 'IKR' counterpart anywhere in the Master; lone IK-helper family, side not confirmable.
collarbookbackikl2	CollarBookBackIKL2	groupFile/Arms	groupFile/Arms	DEFERRED_UNCLEAR	PRE_PHASE2_EXISTING	No 'IKR' counterpart anywhere in the Master; lone IK-helper family, side not confirmable.
collarbookhandfrontikl1	CollarBookHandFrontIKL1	groupFile/Arms	groupFile/Arms	DEFERRED_UNCLEAR	PRE_PHASE2_EXISTING	No 'IKR' counterpart anywhere in the Master; lone IK-helper family, side not confirmable.
collarbookhandfrontikl2	CollarBookHandFrontIKL2	groupFile/Arms	groupFile/Arms	DEFERRED_UNCLEAR	PRE_PHASE2_EXISTING	No 'IKR' counterpart anywhere in the Master; lone IK-helper family, side not confirmable.
collarbookphysicsparent	CollarBookPhysicsParent	groupFile/Arms	groupFile/Arms	REMAINED_UNSIDED	PRE_PHASE2_EXISTING	genuinely unsided or no reliable side marker found
forearm twist 0	Forearm Twist 0	groupFile/Arms	groupFile/Arms	REMAINED_UNSIDED	PRE_PHASE2_EXISTING	genuinely unsided or no reliable side marker found
forearm twist 00	Forearm Twist 00	groupFile/Arms	groupFile/Arms	REMAINED_UNSIDED	PRE_PHASE2_EXISTING	genuinely unsided or no reliable side marker found
forearm twist 01	Forearm Twist 01	groupFile/Arms	groupFile/Arms	REMAINED_UNSIDED	PRE_PHASE2_EXISTING	genuinely unsided or no reliable side marker found
forearm twist 02	Forearm Twist 02	groupFile/Arms	groupFile/Arms	REMAINED_UNSIDED	PRE_PHASE2_EXISTING	genuinely unsided or no reliable side marker found
forearm twist 03	Forearm Twist 03	groupFile/Arms	groupFile/Arms	REMAINED_UNSIDED	PRE_PHASE2_EXISTING	genuinely unsided or no reliable side marker found
forearm twist 04	Forearm Twist 04	groupFile/Arms	groupFile/Arms	REMAINED_UNSIDED	PRE_PHASE2_EXISTING	genuinely unsided or no reliable side marker found
forearm twist 05	Forearm Twist 05	groupFile/Arms	groupFile/Arms	REMAINED_UNSIDED	PRE_PHASE2_EXISTING	genuinely unsided or no reliable side marker found
forearm twist 06	Forearm Twist 06	groupFile/Arms	groupFile/Arms	REMAINED_UNSIDED	PRE_PHASE2_EXISTING	genuinely unsided or no reliable side marker found
forearm twist 07	Forearm Twist 07	groupFile/Arms	groupFile/Arms	REMAINED_UNSIDED	PRE_PHASE2_EXISTING	genuinely unsided or no reliable side marker found
forearm twist 08	Forearm Twist 08	groupFile/Arms	groupFile/Arms	REMAINED_UNSIDED	PRE_PHASE2_EXISTING	genuinely unsided or no reliable side marker found
forearm twist 09	Forearm Twist 09	groupFile/Arms	groupFile/Arms	REMAINED_UNSIDED	PRE_PHASE2_EXISTING	genuinely unsided or no reliable side marker found
forearm twist 1	Forearm Twist 1	groupFile/Arms	groupFile/Arms	REMAINED_UNSIDED	PRE_PHASE2_EXISTING	genuinely unsided or no reliable side marker found
forearm twist 10	Forearm Twist 10	groupFile/Arms	groupFile/Arms	REMAINED_UNSIDED	PRE_PHASE2_EXISTING	genuinely unsided or no reliable side marker found
forearm twist 2	Forearm Twist 2	groupFile/Arms	groupFile/Arms	REMAINED_UNSIDED	PRE_PHASE2_EXISTING	genuinely unsided or no reliable side marker found
forearm twist 3	Forearm Twist 3	groupFile/Arms	groupFile/Arms	REMAINED_UNSIDED	PRE_PHASE2_EXISTING	genuinely unsided or no reliable side marker found
forearm twist 4	Forearm Twist 4	groupFile/Arms	groupFile/Arms	REMAINED_UNSIDED	PRE_PHASE2_EXISTING	genuinely unsided or no reliable side marker found
forearm twist 5	Forearm Twist 5	groupFile/Arms	groupFile/Arms	REMAINED_UNSIDED	PRE_PHASE2_EXISTING	genuinely unsided or no reliable side marker found
forearm twist 6	Forearm Twist 6	groupFile/Arms	groupFile/Arms	REMAINED_UNSIDED	PRE_PHASE2_EXISTING	genuinely unsided or no reliable side marker found
forearm twist 7	Forearm Twist 7	groupFile/Arms	groupFile/Arms	REMAINED_UNSIDED	PRE_PHASE2_EXISTING	genuinely unsided or no reliable side marker found
forearm twist 8	Forearm Twist 8	groupFile/Arms	groupFile/Arms	REMAINED_UNSIDED	PRE_PHASE2_EXISTING	genuinely unsided or no reliable side marker found
forearm twist 9	Forearm Twist 9	groupFile/Arms	groupFile/Arms	REMAINED_UNSIDED	PRE_PHASE2_EXISTING	genuinely unsided or no reliable side marker found
leftfingers	LeftFingers	groupFile/Arms	groupFile/Arms/LeftArm	MOVED_LEFT	PRE_PHASE2_EXISTING	token-based naming convention match (see full LEFT/RIGHT review lists)
m_forearm	M_Forearm	groupFile/Arms	groupFile/Arms	REMAINED_UNSIDED	PRE_PHASE2_EXISTING	genuinely unsided or no reliable side marker found
m_hand	M_Hand	groupFile/Arms	groupFile/Arms	REMAINED_UNSIDED	PRE_PHASE2_EXISTING	genuinely unsided or no reliable side marker found
m_upperarm	M_UpperArm	groupFile/Arms	groupFile/Arms	REMAINED_UNSIDED	PRE_PHASE2_EXISTING	genuinely unsided or no reliable side marker found
main forearm twist	Main Forearm Twist	groupFile/Arms	groupFile/Arms	REMAINED_UNSIDED	PRE_PHASE2_EXISTING	genuinely unsided or no reliable side marker found
rightfingers	RightFingers	groupFile/Arms	groupFile/Arms/RightArm	MOVED_RIGHT	PRE_PHASE2_EXISTING	token-based naming convention match (see full LEFT/RIGHT review lists)
robotic arm helper 01	Robotic Arm Helper 01	groupFile/Arms	groupFile/Arms	REMAINED_UNSIDED	PRE_PHASE2_EXISTING	genuinely unsided or no reliable side marker found
robotic arm helper 02	Robotic Arm Helper 02	groupFile/Arms	groupFile/Arms	REMAINED_UNSIDED	PRE_PHASE2_EXISTING	genuinely unsided or no reliable side marker found
shoulder.control	shoulder.control	groupFile/Arms	groupFile/Arms	REMAINED_UNSIDED	PRE_PHASE2_EXISTING	genuinely unsided or no reliable side marker found
unused upper mid	unused upper mid	groupFile/Arms	groupFile/Arms	REMAINED_UNSIDED	PRE_PHASE2_EXISTING	genuinely unsided or no reliable side marker found
unused074	unused074	groupFile/Arms	groupFile/Arms	REMAINED_UNSIDED	PRE_PHASE2_EXISTING	genuinely unsided or no reliable side marker found
unused075	unused075	groupFile/Arms	groupFile/Arms	REMAINED_UNSIDED	PRE_PHASE2_EXISTING	genuinely unsided or no reliable side marker found
unused076	unused076	groupFile/Arms	groupFile/Arms	REMAINED_UNSIDED	PRE_PHASE2_EXISTING	genuinely unsided or no reliable side marker found
unused099	unused099	groupFile/Arms	groupFile/Arms	REMAINED_UNSIDED	PRE_PHASE2_EXISTING	genuinely unsided or no reliable side marker found
unused100	unused100	groupFile/Arms	groupFile/Arms	REMAINED_UNSIDED	PRE_PHASE2_EXISTING	genuinely unsided or no reliable side marker found
unused101	unused101	groupFile/Arms	groupFile/Arms	REMAINED_UNSIDED	PRE_PHASE2_EXISTING	genuinely unsided or no reliable side marker found
valvebiped.bip01_extra_clavicle	ValveBiped.Bip01_extra_Clavicle	groupFile/Arms	groupFile/Arms	REMAINED_UNSIDED	PRE_PHASE2_EXISTING	genuinely unsided or no reliable side marker found
valvebiped.bip01_extra_forearm	ValveBiped.Bip01_extra_Forearm	groupFile/Arms	groupFile/Arms	REMAINED_UNSIDED	PRE_PHASE2_EXISTING	genuinely unsided or no reliable side marker found
valvebiped.bip01_extra_hand	ValveBiped.Bip01_extra_Hand	groupFile/Arms	groupFile/Arms	REMAINED_UNSIDED	PRE_PHASE2_EXISTING	genuinely unsided or no reliable side marker found
valvebiped.bip01_extra_upperarm	ValveBiped.Bip01_extra_UpperArm	groupFile/Arms	groupFile/Arms	REMAINED_UNSIDED	PRE_PHASE2_EXISTING	genuinely unsided or no reliable side marker found
arm right roll 1	arm right roll 1	groupFile/Arms	groupFile/Arms/RightArm	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
arm right shoulder twist2	arm right shoulder twist2	groupFile/Arms	groupFile/Arms/RightArm	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bip collar l	bip collar l	groupFile/Arms	groupFile/Arms/LeftArm	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bip upperarmbase l	bip upperarmbase l	groupFile/Arms	groupFile/Arms/LeftArm	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bip01_r_upperarm016	Bip01_R_UpperArm016	groupFile/Arms	groupFile/Arms/RightArm	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bip_bobby_l_foretwist1	Bip_BOBBY_L_ForeTwist1	groupFile/Arms	groupFile/Arms/LeftArm	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
third_arms_r_1	Third_Arms_R_1	groupFile/Arms	groupFile/Arms/RightArm	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
upperarm_left	upperarm_left	groupFile/Arms	groupFile/Arms/LeftArm	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
arm left wrist ctrl 1	arm left wrist ctrl 1	groupFile/Arms	groupFile/Arms/LeftArm	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
lowerarm_roll_left_0	lowerarm_roll_left_0	groupFile/Arms	groupFile/Arms/LeftArm	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
valvebiped.bip01_r_forearm_helperbone	ValveBiped.Bip01_R_Forearm_Helperbone	groupFile/Arms	groupFile/Arms/RightArm	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
arm left arm twist 1	arm left arm twist 1	groupFile/Arms	groupFile/Arms/LeftArm	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bip upperarmtwist2 r	bip upperarmtwist2 r	groupFile/Arms	groupFile/Arms/RightArm	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bip01_r_forearm009	Bip01_R_Forearm009	groupFile/Arms	groupFile/Arms/RightArm	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
hiji_r__rot_ude_r__z50__offset	hiji_r__rot_ude_r__z50__offset	groupFile/Arms	groupFile/Arms/RightArm	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
r_frontpaw	R_FrontPaw	groupFile/Arms	groupFile/Arms/RightArm	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
rforearmex	RForeArmEX	groupFile/Arms	groupFile/Arms/RightArm	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
arm left shoulder 2 ctr3	arm left shoulder 2 ctr3	groupFile/Arms	groupFile/Arms/LeftArm	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
lshoulderj	LShoulderJ	groupFile/Arms	groupFile/Arms/LeftArm	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
arm left shoulder 2 adj. 2	arm left shoulder 2 adj. 2	groupFile/Arms	groupFile/Arms/LeftArm	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
arm right lower 1	arm right lower 1	groupFile/Arms	groupFile/Arms/RightArm	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
arm.left_top	Arm.Left_Top	groupFile/Arms	groupFile/Arms/LeftArm	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bip001 r foretwist	Bip001 R ForeTwist	groupFile/Arms	groupFile/Arms/RightArm	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bip001-l-clavicle	Bip001-L-Clavicle	groupFile/Arms	groupFile/Arms/LeftArm	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bip01_l_forearm007	Bip01_L_Forearm007	groupFile/Arms	groupFile/Arms/LeftArm	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bip01_l_hand007	Bip01_L_Hand007	groupFile/Arms	groupFile/Arms/LeftArm	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bip01_r_upperarm013	Bip01_R_UpperArm013	groupFile/Arms	groupFile/Arms/RightArm	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bone forearm01	bone forearm01	groupFile/Arms	groupFile/Arms	REMAINED_UNSIDED	PHASE2_IMPORTED	genuinely unsided or no reliable side marker found
bone-r-upperarm-twist1	Bone-R-UpperArm-Twist1	groupFile/Arms	groupFile/Arms/RightArm	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
elbowroll l	ELBOWROLL L	groupFile/Arms	groupFile/Arms/LeftArm	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
l_upperarm_00002	l_upperarm_00002	groupFile/Arms	groupFile/Arms/LeftArm	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
sakotsu_rt_rside_d__offset	sakotsu_rt_rside_d__offset	groupFile/Arms	groupFile/Arms/RightArm	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
valvebiped.bip01_r_forearmtwist1	ValveBiped.Bip01_R_ForearmTwist1	groupFile/Arms	groupFile/Arms/RightArm	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
arm left elbow adjust b	arm left elbow adjust b	groupFile/Arms	groupFile/Arms/LeftArm	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
right arm twist	Right arm twist	groupFile/Arms	groupFile/Arms/RightArm	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
lshoulderjb	LShoulderJb	groupFile/Arms	groupFile/Arms/LeftArm	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
arm right shoulder adjuster	Arm Right Shoulder Adjuster	groupFile/Arms	groupFile/Arms/RightArm	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bone hand	bone hand	groupFile/Arms	groupFile/Arms	REMAINED_UNSIDED	PHASE2_IMPORTED	genuinely unsided or no reliable side marker found
bip01_l_clavicle011	Bip01_L_Clavicle011	groupFile/Arms	groupFile/Arms/LeftArm	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
arm right elbow ctr1	arm right elbow ctr1	groupFile/Arms	groupFile/Arms/RightArm	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bip01_l_hand009	Bip01_L_Hand009	groupFile/Arms	groupFile/Arms/LeftArm	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
d_bicepsmucle_r	D_bicepsMucle_R	groupFile/Arms	groupFile/Arms/RightArm	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bip elbowhelper r	bip elbowhelper r	groupFile/Arms	groupFile/Arms/RightArm	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bip01-l-upperarm001	Bip01-L-UpperArm001	groupFile/Arms	groupFile/Arms/LeftArm	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bipfio l foretwist1	BipFio L ForeTwist1	groupFile/Arms	groupFile/Arms/LeftArm	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
forearm.l.001	forearm.L.001	groupFile/Arms	groupFile/Arms/LeftArm	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
valvebiped.hip_l_ulna	ValveBiped.Hip_L_Ulna	groupFile/Arms	groupFile/Arms/LeftArm	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bip01_l_upperarm002	Bip01_L_UpperArm002	groupFile/Arms	groupFile/Arms/LeftArm	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bip01_l_clavicle013	Bip01_L_Clavicle013	groupFile/Arms	groupFile/Arms/LeftArm	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
l_elbow_outer_lower_helper	l_elbow_outer_lower_helper	groupFile/Arms	groupFile/Arms/LeftArm	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
upperarmbase_r	UpperArmBase_R	groupFile/Arms	groupFile/Arms/RightArm	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
(flex) arms + top	(FLEX) Arms + Top	groupFile/Arms	groupFile/Arms	REMAINED_UNSIDED	PHASE2_IMPORTED	genuinely unsided or no reliable side marker found
l collar 01	l collar 01	groupFile/Arms	groupFile/Arms/LeftArm	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
d_forearmmucle02_r	D_ForearmMucle02_R	groupFile/Arms	groupFile/Arms/RightArm	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bip01-l-foretwist002	Bip01-L-ForeTwist002	groupFile/Arms	groupFile/Arms/LeftArm	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
arm right elbow twist2	arm right elbow twist2	groupFile/Arms	groupFile/Arms/RightArm	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
leftarmbicep_helper	LeftArmBicep_helper	groupFile/Arms	groupFile/Arms/LeftArm	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
l_shoulder_twist_a_helper	l_shoulder_twist_a_helper	groupFile/Arms	groupFile/Arms/LeftArm	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
mot04_leftforearm	MOT04_LeftForeArm	groupFile/Arms	groupFile/Arms/LeftArm	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
canine_lfrontlegshoulderblade	Canine_LFrontLegShoulderblade	groupFile/Arms	groupFile/Arms/LeftArm	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
arm left shoulder 1 ctr2	arm left shoulder 1 ctr2	groupFile/Arms	groupFile/Arms/LeftArm	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bip01_r_clavicle016	Bip01_R_Clavicle016	groupFile/Arms	groupFile/Arms/RightArm	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bip01_r_hand010	Bip01_R_Hand010	groupFile/Arms	groupFile/Arms/RightArm	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
upperarmtwist2right	UpperArmTwist2Right	groupFile/Arms	groupFile/Arms/RightArm	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
helper_forearm_r	helper_forearm_R	groupFile/Arms	groupFile/Arms/RightArm	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bip01_r_hand016	Bip01_R_Hand016	groupFile/Arms	groupFile/Arms/RightArm	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bip001-r-upperarm	Bip001-R-UpperArm	groupFile/Arms	groupFile/Arms/RightArm	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
right_shoulder_c	right_shoulder_C	groupFile/Arms	groupFile/Arms/RightArm	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
l_elbow_twist_a_helper	l_elbow_twist_a_helper	groupFile/Arms	groupFile/Arms/LeftArm	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bipqwn l foretwist1	BipQwn L ForeTwist1	groupFile/Arms	groupFile/Arms/LeftArm	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
org-palm.01.l	ORG-palm.01.L	groupFile/Arms	groupFile/Arms/LeftArm	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
